,fracs,gains,besty
0,0.0,0.0,0.0
1,0.01,0.009006304413089163,0.04503152206544581
2,0.02,0.01591113779645752,0.09006304413089163
3,0.03,0.025217652356649654,0.13509456619633745
4,0.04,0.03392374662263584,0.18012608826178325
5,0.05,0.04262984088862203,0.22515761032722909
6,0.06,0.05073551486040228,0.2701891323926749
7,0.07,0.05944160912638847,0.3152206544581207
8,0.08,0.07175022515761033,0.3602521765235665
9,0.09,0.07895526868808166,0.4052836985890123
10,0.1,0.08736115280696488,0.45031522065445817
11,0.11,0.09666766736715701,0.4953467427199039
12,0.12,0.10717502251576103,0.5403782647853498
13,0.13,0.11738216751726209,0.5854097868507956
14,0.14,0.12758931251876313,0.6304413089162414
15,0.15,0.13569498649054337,0.6754728309816872
16,0.16,0.14440108075652958,0.720504353047133
17,0.17,0.15190633443410387,0.7655358751125789
18,0.18,0.16181326928850195,0.8105673971780246
19,0.19,0.17051936355448813,0.8555989192434704
20,0.2,0.1783248273791654,0.9006304413089163
21,0.21,0.18673071149804862,0.945661963374362
22,0.22,0.19813869708796158,0.9906934854398078
23,0.23,0.20954668267787452,1.0
24,0.24,0.22125487841489042,1.0
25,0.25,0.23176223356349446,1.0
26,0.26,0.24166916841789252,1.0
27,0.27,0.25367757430201143,1.0
28,0.28,0.2647853497448214,1.0
29,0.29,0.2758931251876313,1.0
30,0.3,0.2848994296007205,1.0
31,0.31,0.29870909636745724,1.0
32,0.32,0.311918342839988,1.0
33,0.33,0.3236265385770039,1.0
34,0.34,0.33593515460822576,1.0
35,0.35000000000000003,0.3494446112278595,1.0
36,0.36,0.3623536475532873,1.0
37,0.37,0.37376163314320027,1.0
38,0.38,0.3860702491744221,1.0
39,0.39,0.397778444911438,1.0
40,0.4,0.40918643050135095,1.0
41,0.41000000000000003,0.4202942059441609,1.0
42,0.42,0.4335034524166917,1.0
43,0.43,0.4428099669768838,1.0
44,0.44,0.45301711197838485,1.0
45,0.45,0.46292404683278293,1.0
46,0.46,0.473131191834284,1.0
47,0.47000000000000003,0.4848393875712999,1.0
48,0.48,0.49504653257280096,1.0
49,0.49,0.5061543080156109,1.0
50,0.5,0.5172620834584208,1.0
51,0.51,0.5283698589012309,1.0
52,0.52,0.5412788952266586,1.0
53,0.53,0.5517862503752626,1.0
54,0.54,0.5637946562593815,1.0
55,0.55,0.5749024317021916,1.0
56,0.56,0.5854097868507956,1.0
57,0.5700000000000001,0.5968177724407085,1.0
58,0.58,0.6034223956769739,1.0
59,0.59,0.6145301711197838,1.0
60,0.6,0.6256379465625939,1.0
61,0.61,0.6340438306814771,1.0
62,0.62,0.6430501350945662,1.0
63,0.63,0.6544581206844792,1.0
64,0.64,0.6634644250975683,1.0
65,0.65,0.6721705193635545,1.0
66,0.66,0.6841789252476733,1.0
67,0.67,0.6931852296607626,1.0
68,0.68,0.7057940558390874,1.0
69,0.6900000000000001,0.7141999399579706,1.0
70,0.7000000000000001,0.7226058240768538,1.0
71,0.71,0.7286100270189132,1.0
72,0.72,0.7385169618733113,1.0
73,0.73,0.7469228459921945,1.0
74,0.74,0.7565295706994897,1.0
75,0.75,0.7691383968778145,1.0
76,0.76,0.7787451215851096,1.0
77,0.77,0.7901531071750225,1.0
78,0.78,0.7979585709996998,1.0
79,0.79,0.8081657160012008,1.0
80,0.8,0.8204743320324227,1.0
81,0.81,0.8300810567397178,1.0
82,0.8200000000000001,0.838486940858601,1.0
83,0.8300000000000001,0.8477934554187931,1.0
84,0.84,0.860402281597118,1.0
85,0.85,0.8706094265986191,1.0
86,0.86,0.8778144701290904,1.0
87,0.87,0.8868207745421796,1.0
88,0.88,0.8955268688081657,1.0
89,0.89,0.9060342239567697,1.0
90,0.9,0.9135394776343441,1.0
91,0.91,0.9240468327829481,1.0
92,0.92,0.9345541879315521,1.0
93,0.93,0.9438607024917443,1.0
94,0.9400000000000001,0.9531672170519364,1.0
95,0.9500000000000001,0.9618733113179225,1.0
96,0.96,0.9705794055839088,1.0
97,0.97,0.978084659261483,1.0
98,0.98,0.989492644851396,1.0
99,0.99,0.9954968477934554,1.0
100,1.0,1.0,1.0
