,fracs,gains,besty
0,0.0,0.0,0.0
1,0.01,0.026598924088463836,0.044829647340107595
2,0.02,0.054094441123729825,0.08965929468021519
3,0.03,0.08248655110579797,0.13448894202032277
4,0.04,0.11057979677226538,0.17931858936043038
5,0.05,0.1401673640167364,0.22414823670053796
6,0.06,0.16646742378959953,0.26897788404064554
7,0.07,0.18918111177525404,0.3138075313807532
8,0.08,0.20830842797369994,0.35863717872086076
9,0.09,0.2286312014345487,0.4034668260609683
10,0.1,0.2474596533173939,0.4482964734010759
11,0.11,0.2650926479378362,0.4931261207411835
12,0.12,0.2821279139270771,0.5379557680812911
13,0.13,0.29677226539151225,0.5827854154213987
14,0.14,0.3135086670651524,0.6276150627615064
15,0.15,0.3251643753735804,0.6724447101016139
16,0.16,0.340406455469217,0.7172743574417215
17,0.17,0.35355648535564854,0.7621040047818292
18,0.18,0.3667065152420801,0.8069336521219366
19,0.19,0.37776449491930664,0.8517632994620442
20,0.2,0.3924088463837418,0.8965929468021518
21,0.21,0.401673640167364,0.9414225941422594
22,0.22,0.41123729826658695,0.986252241482367
23,0.23,0.42289300657501494,1.0
24,0.24,0.4351464435146444,1.0
25,0.25,0.44530783024506876,1.0
26,0.26,0.45636580992229525,1.0
27,0.27,0.46622833233711897,1.0
28,0.28,0.4736999402271369,1.0
29,0.29,0.4829647340107591,1.0
30,0.3,0.4913329348475792,1.0
31,0.31,0.4997011356843993,1.0
32,0.32,0.5083682008368201,1.0
33,0.33,0.5149432157800359,1.0
34,0.34,0.5248057381948595,1.0
35,0.35000000000000003,0.5340705319784818,1.0
36,0.36,0.5466228332337119,1.0
37,0.37,0.557083084279737,1.0
38,0.38,0.5636580992229527,1.0
39,0.39,0.5735206216377764,1.0
40,0.4,0.5833831440526002,1.0
41,0.41000000000000003,0.5905558876270174,1.0
42,0.42,0.5956365809922295,1.0
43,0.43,0.602510460251046,1.0
44,0.44,0.6108786610878661,1.0
45,0.45,0.6177525403466826,1.0
46,0.46,0.6234309623430963,1.0
47,0.47000000000000003,0.630005977286312,1.0
48,0.48,0.6380753138075314,1.0
49,0.49,0.6446503287507471,1.0
50,0.5,0.6500298864315601,1.0
51,0.51,0.6578003586371787,1.0
52,0.52,0.6649731022115959,1.0
53,0.53,0.6697549312612074,1.0
54,0.54,0.6793185893604303,1.0
55,0.55,0.6864913329348475,1.0
56,0.56,0.6921697549312612,1.0
57,0.5700000000000001,0.696652719665272,1.0
58,0.58,0.7023311416616856,1.0
59,0.59,0.7083084279737,1.0
60,0.6,0.7130902570233114,1.0
61,0.61,0.7196652719665272,1.0
62,0.62,0.724148236700538,1.0
63,0.63,0.7313209802749552,1.0
64,0.64,0.7361028093245666,1.0
65,0.65,0.7435744172145846,1.0
66,0.66,0.7513448894202033,1.0
67,0.67,0.7561267184698147,1.0
68,0.68,0.7624028690974297,1.0
69,0.6900000000000001,0.7680812910938434,1.0
70,0.7000000000000001,0.7776449491930664,1.0
71,0.71,0.7818290496114764,1.0
72,0.72,0.7893006575014944,1.0
73,0.73,0.7964734010759116,1.0
74,0.74,0.8042438732815301,1.0
75,0.75,0.8102211595935446,1.0
76,0.76,0.8179916317991632,1.0
77,0.77,0.8239689181111776,1.0
78,0.78,0.8281530185295876,1.0
79,0.79,0.8332337118947998,1.0
80,0.8,0.8413030484160191,1.0
81,0.81,0.8481769276748357,1.0
82,0.8200000000000001,0.8532576210400478,1.0
83,0.8300000000000001,0.860430364614465,1.0
84,0.84,0.8684997011356844,1.0
85,0.85,0.8786610878661087,1.0
86,0.86,0.8852361028093245,1.0
87,0.87,0.8927077106993425,1.0
88,0.88,0.8992827256425583,1.0
89,0.89,0.909145248057382,1.0
90,0.9,0.9190077704722056,1.0
91,0.91,0.9267782426778243,1.0
92,0.92,0.9363419007770473,1.0
93,0.93,0.9476987447698745,1.0
94,0.9400000000000001,0.958756724447101,1.0
95,0.9500000000000001,0.9659294680215182,1.0
96,0.96,0.972504482964734,1.0
97,0.97,0.9781829049611477,1.0
98,0.98,0.984160191273162,1.0
99,0.99,0.9928272564255828,1.0
100,1.0,1.0,1.0
