,fracs,gains,besty
0,0.0,0.0,0.0
1,0.01,0.005977286312014346,0.044829647340107595
2,0.02,0.015242080095636582,0.08965929468021519
3,0.03,0.025702331141661684,0.13448894202032277
4,0.04,0.034668260609683206,0.17931858936043038
5,0.05,0.04363419007770472,0.22414823670053796
6,0.06,0.049611476389719064,0.26897788404064554
7,0.07,0.054094441123729825,0.3138075313807532
8,0.08,0.06126718469814704,0.35863717872086076
9,0.09,0.06993424985056784,0.4034668260609683
10,0.1,0.07561267184698146,0.4482964734010759
11,0.11,0.08517632994620443,0.4931261207411835
12,0.12,0.09205020920502092,0.5379557680812911
13,0.13,0.10071727435744172,0.5827854154213987
14,0.14,0.10789001793185894,0.6276150627615064
15,0.15,0.11506276150627615,0.6724447101016139
16,0.16,0.12313209802749552,0.7172743574417215
17,0.17,0.13030484160191272,0.7621040047818292
18,0.18,0.13687985654512852,0.8069336521219366
19,0.19,0.14405260011954574,0.8517632994620442
20,0.2,0.15002988643156007,0.8965929468021518
21,0.21,0.157501494321578,0.9414225941422594
22,0.22,0.16288105200239092,0.986252241482367
23,0.23,0.17453676031081888,1.0
24,0.24,0.18021518230723252,1.0
25,0.25,0.18619246861924685,1.0
26,0.26,0.1936640765092648,1.0
27,0.27,0.20113568439928273,1.0
28,0.28,0.2059175134488942,1.0
29,0.29,0.214584578601315,1.0
30,0.3,0.2232516437537358,1.0
31,0.31,0.23401075911536162,1.0
32,0.32,0.2402869097429767,1.0
33,0.33,0.2477585176329946,1.0
34,0.34,0.25702331141661683,1.0
35,0.35000000000000003,0.2638971906754334,1.0
36,0.36,0.27106993424985054,1.0
37,0.37,0.2788404064554692,1.0
38,0.38,0.2869097429766886,1.0
39,0.39,0.29228930065750147,1.0
40,0.4,0.30005977286312013,1.0
41,0.41000000000000003,0.3081291093843395,1.0
42,0.42,0.3161984459055589,1.0
43,0.43,0.3227734608487747,1.0
44,0.44,0.33173939031679617,1.0
45,0.45,0.340406455469217,1.0
46,0.46,0.35026897788404066,1.0
47,0.47000000000000003,0.35953377166766287,1.0
48,0.48,0.3670053795576808,1.0
49,0.49,0.37686790197250447,1.0
50,0.5,0.38613269575612674,1.0
51,0.51,0.3968918111177525,1.0
52,0.52,0.40585774058577406,1.0
53,0.53,0.41721458457860133,1.0
54,0.54,0.42647937836222355,1.0
55,0.55,0.43574417214584577,1.0
56,0.56,0.44261805140466226,1.0
57,0.5700000000000001,0.45218170950388525,1.0
58,0.58,0.4629408248655111,1.0
59,0.59,0.47160789001793185,1.0
60,0.6,0.4823670053795577,1.0
61,0.61,0.48864315600717273,1.0
62,0.62,0.497907949790795,1.0
63,0.63,0.5092647937836222,1.0
64,0.64,0.5197250448296473,1.0
65,0.65,0.5319784817692768,1.0
66,0.66,0.5424387328153019,1.0
67,0.67,0.5514046622833234,1.0
68,0.68,0.5621637776449492,1.0
69,0.6900000000000001,0.5720263000597728,1.0
70,0.7000000000000001,0.5809922295277944,1.0
71,0.71,0.5920502092050209,1.0
72,0.72,0.6016138673042438,1.0
73,0.73,0.6132695756126718,1.0
74,0.74,0.6231320980274955,1.0
75,0.75,0.6347878063359235,1.0
76,0.76,0.6443514644351465,1.0
77,0.77,0.6548117154811716,1.0
78,0.78,0.6664674237895996,1.0
79,0.79,0.6778242677824268,1.0
80,0.8,0.689181111775254,1.0
81,0.81,0.7026300059772863,1.0
82,0.8200000000000001,0.7121936640765093,1.0
83,0.8300000000000001,0.726240286909743,1.0
84,0.84,0.7384937238493724,1.0
85,0.85,0.7537358039450089,1.0
86,0.86,0.7674835624626419,1.0
87,0.87,0.7815301852958757,1.0
88,0.88,0.7955768081291094,1.0
89,0.89,0.8075313807531381,1.0
90,0.9,0.8233711894799761,1.0
91,0.91,0.8395098625224148,1.0
92,0.92,0.8565451285116558,1.0
93,0.93,0.8702928870292888,1.0
94,0.9400000000000001,0.8873281530185296,1.0
95,0.9500000000000001,0.9058577405857741,1.0
96,0.96,0.9249850567842199,1.0
97,0.97,0.9438135086670651,1.0
98,0.98,0.9656306037059175,1.0
99,0.99,0.9817692767483562,1.0
100,1.0,1.0,1.0
