,fracs,gains,besty
0,0.0,0.0,0.0
1,0.01,0.010807565295706995,0.04503152206544581
2,0.02,0.018613029120384268,0.09006304413089163
3,0.03,0.02431702191534074,0.13509456619633745
4,0.04,0.030621435004503154,0.18012608826178325
5,0.05,0.036925848093665566,0.22515761032722909
6,0.06,0.045331732212548784,0.2701891323926749
7,0.07,0.05223656559591714,0.3152206544581207
8,0.08,0.059741819273491446,0.3602521765235665
9,0.09,0.06754728309816872,0.4052836985890123
10,0.1,0.07715400780546383,0.45031522065445817
11,0.11,0.08405884118883218,0.4953467427199039
12,0.12,0.08856199339537676,0.5403782647853498
13,0.13,0.09576703692584809,0.5854097868507956
14,0.14,0.1032722906034224,0.6304413089162414
15,0.15,0.11047733413389373,0.6754728309816872
16,0.16,0.11708195737015911,0.720504353047133
17,0.17,0.1269888922245572,0.7655358751125789
18,0.18,0.1374962473731612,0.8105673971780246
19,0.19,0.1450015010507355,0.8555989192434704
20,0.2,0.15550885619933955,0.9006304413089163
21,0.21,0.1657160012008406,0.945661963374362
22,0.22,0.1732212548784149,0.9906934854398078
23,0.23,0.1816271389972981,1.0
24,0.24,0.18733113179225458,1.0
25,0.25,0.19813869708796158,1.0
26,0.26,0.20834584208946264,1.0
27,0.27,0.21795256679675773,1.0
28,0.28,0.2290603422395677,1.0
29,0.29,0.23626538577003903,1.0
30,0.3,0.24797358150705495,1.0
31,0.31,0.258180726508556,1.0
32,0.32,0.2695887120984689,1.0
33,0.33,0.2764935454818373,1.0
34,0.34,0.2851996397478235,1.0
35,0.35000000000000003,0.29180426298408885,1.0
36,0.36,0.29960972680876613,1.0
37,0.37,0.311618132692885,1.0
38,0.38,0.32272590813569496,1.0
39,0.39,0.3320324226958871,1.0
40,0.4,0.3413389372560793,1.0
41,0.41000000000000003,0.3506454518162714,1.0
42,0.42,0.36055238667066947,1.0
43,0.43,0.37135995196637644,1.0
44,0.44,0.38126688682077453,1.0
45,0.45,0.3914740318222756,1.0
46,0.46,0.39957970579405583,1.0
47,0.47000000000000003,0.4067847493245272,1.0
48,0.48,0.4160912638847193,1.0
49,0.49,0.4256979885920144,1.0
50,0.5,0.4356049234464125,1.0
51,0.51,0.4476133293305314,1.0
52,0.52,0.46052236565595916,1.0
53,0.53,0.4719303512458721,1.0
54,0.54,0.48333833683578503,1.0
55,0.55,0.49294506154308015,1.0
56,0.56,0.5007505253677574,1.0
57,0.5700000000000001,0.5112578805163615,1.0
58,0.58,0.5211648153707595,1.0
59,0.59,0.5301711197838487,1.0
60,0.6,0.5391774241969378,1.0
61,0.61,0.5490843590513359,1.0
62,0.62,0.559291504052837,1.0
63,0.63,0.5682978084659261,1.0
64,0.64,0.5773041128790153,1.0
65,0.65,0.5860102071450015,1.0
66,0.66,0.5983188231762233,1.0
67,0.67,0.6097268087661363,1.0
68,0.68,0.6181326928850195,1.0
69,0.6900000000000001,0.6262383668567998,1.0
70,0.7000000000000001,0.6373461422996097,1.0
71,0.71,0.6496547583308315,1.0
72,0.72,0.6610627439207445,1.0
73,0.73,0.6706694686280397,1.0
74,0.74,0.6814770339237466,1.0
75,0.75,0.6916841789252477,1.0
76,0.76,0.7030921645151607,1.0
77,0.77,0.7160012008405884,1.0
78,0.78,0.7286100270189132,1.0
79,0.79,0.7397178024617233,1.0
80,0.8,0.7514259981987391,1.0
81,0.81,0.7604323026118283,1.0
82,0.8200000000000001,0.7691383968778145,1.0
83,0.8300000000000001,0.7799459621735214,1.0
84,0.84,0.7907535274692284,1.0
85,0.85,0.8015610927649355,1.0
86,0.86,0.8132692885019513,1.0
87,0.87,0.8246772740918643,1.0
88,0.88,0.838787151005704,1.0
89,0.89,0.8516961873311318,1.0
90,0.9,0.8628039627739418,1.0
91,0.91,0.8769138396877815,1.0
92,0.92,0.8913239267487241,1.0
93,0.93,0.9042329630741519,1.0
94,0.9400000000000001,0.9168417892524767,1.0
95,0.9500000000000001,0.9282497748423897,1.0
96,0.96,0.9390573401380967,1.0
97,0.97,0.9510657460222155,1.0
98,0.98,0.9645752026418493,1.0
99,0.99,0.978985289702792,1.0
100,1.0,1.0,1.0
