,fracs,gains,besty
0,0.0,0.0,0.0
1,0.01,0.0066565809379727685,0.0453857791225416
2,0.02,0.013010590015128594,0.0907715582450832
3,0.03,0.022390317700453858,0.1361573373676248
4,0.04,0.031164901664145234,0.1815431164901664
5,0.05,0.038124054462934945,0.22692889561270804
6,0.06,0.042965204236006055,0.2723146747352496
7,0.07,0.052344931921331314,0.3177004538577913
8,0.08,0.06111951588502269,0.3630862329803328
9,0.09,0.07049924357034795,0.4084720121028744
10,0.1,0.07806354009077156,0.4538577912254161
11,0.11,0.08532526475037822,0.49924357034795763
12,0.12,0.09470499243570348,0.5446293494704992
13,0.13,0.10529500756429652,0.5900151285930408
14,0.14,0.1140695915279879,0.6354009077155826
15,0.15,0.12072617246596067,0.680786686838124
16,0.16,0.1291981845688351,0.7261724659606656
17,0.17,0.1382753403933434,0.7715582450832074
18,0.18,0.14583963691376703,0.8169440242057489
19,0.19,0.15370650529500757,0.8623298033282905
20,0.2,0.16520423600605144,0.9077155824508322
21,0.21,0.17670196671709532,0.9531013615733737
22,0.22,0.18789712556732224,0.9984871406959153
23,0.23,0.19576399394856278,1.0
24,0.24,0.20514372163388805,1.0
25,0.25,0.21633888048411498,1.0
26,0.26,0.22420574886535552,1.0
27,0.27,0.23479576399394855,1.0
28,0.28,0.24568835098335856,1.0
29,0.29,0.25658093797276854,1.0
30,0.3,0.2686838124054463,1.0
31,0.31,0.2795763993948563,1.0
32,0.32,0.29107413010590016,1.0
33,0.33,0.3022692889561271,1.0
34,0.34,0.31649016641452343,1.0
35,0.35000000000000003,0.3264750378214826,1.0
36,0.36,0.3388804841149773,1.0
37,0.37,0.35158850226928895,1.0
38,0.38,0.36520423600605145,1.0
39,0.39,0.3773071104387292,1.0
40,0.4,0.3900151285930408,1.0
41,0.41000000000000003,0.4015128593040847,1.0
42,0.42,0.41210287443267773,1.0
43,0.43,0.4226928895612708,1.0
44,0.44,0.43691376701966717,1.0
45,0.45,0.44901664145234493,1.0
46,0.46,0.4590015128593041,1.0
47,0.47000000000000003,0.470196671709531,1.0
48,0.48,0.47987897125567325,1.0
49,0.49,0.49319213313161875,1.0
50,0.5,0.502571860816944,1.0
51,0.51,0.5122541603630862,1.0
52,0.52,0.5231467473524962,1.0
53,0.53,0.5337367624810893,1.0
54,0.54,0.5479576399394857,1.0
55,0.55,0.5597579425113465,1.0
56,0.56,0.5718608169440242,1.0
57,0.5700000000000001,0.583963691376702,1.0
58,0.58,0.5951588502269289,1.0
59,0.59,0.6066565809379728,1.0
60,0.6,0.6205748865355522,1.0
61,0.61,0.6326777609682299,1.0
62,0.62,0.6438729198184568,1.0
63,0.63,0.6544629349470499,1.0
64,0.64,0.6635400907715583,1.0
65,0.65,0.6717095310136157,1.0
66,0.66,0.6801815431164902,1.0
67,0.67,0.6883509833585476,1.0
68,0.68,0.7010590015128593,1.0
69,0.6900000000000001,0.7110438729198184,1.0
70,0.7000000000000001,0.7216338880484114,1.0
71,0.71,0.7295007564296521,1.0
72,0.72,0.7437216338880485,1.0
73,0.73,0.7537065052950076,1.0
74,0.74,0.7649016641452345,1.0
75,0.75,0.772768532526475,1.0
76,0.76,0.7830559757942511,1.0
77,0.77,0.7930408472012103,1.0
78,0.78,0.8033282904689864,1.0
79,0.79,0.81089258698941,1.0
80,0.8,0.8190620272314675,1.0
81,0.81,0.8302571860816944,1.0
82,0.8200000000000001,0.8405446293494705,1.0
83,0.8300000000000001,0.8478063540090771,1.0
84,0.84,0.8577912254160364,1.0
85,0.85,0.8656580937972769,1.0
86,0.86,0.8753403933434191,1.0
87,0.87,0.8853252647503782,1.0
88,0.88,0.8931921331316187,1.0
89,0.89,0.902874432677761,1.0
90,0.9,0.9131618759455371,1.0
91,0.91,0.924659606656581,1.0
92,0.92,0.9367624810892587,1.0
93,0.93,0.9482602118003026,1.0
94,0.9400000000000001,0.9579425113464448,1.0
95,0.9500000000000001,0.9667170953101362,1.0
96,0.96,0.9757942511346445,1.0
97,0.97,0.9854765506807867,1.0
98,0.98,0.9897125567322239,1.0
99,0.99,0.994553706505295,1.0
100,1.0,1.0,1.0
