,fracs,gains,besty
0,0.0,0.0,0.0
1,0.01,0.007172743574417215,0.044829647340107595
2,0.02,0.015839808726838017,0.08965929468021519
3,0.03,0.02181709503885236,0.13448894202032277
4,0.04,0.02749551703526599,0.17931858936043038
5,0.05,0.03407053197848177,0.22414823670053796
6,0.06,0.0415421398684997,0.26897788404064554
7,0.07,0.05230125523012552,0.3138075313807532
8,0.08,0.06365809922295278,0.35863717872086076
9,0.09,0.07322175732217573,0.4034668260609683
10,0.1,0.08099222952779438,0.4482964734010759
11,0.11,0.09085475194261805,0.4931261207411835
12,0.12,0.10071727435744172,0.5379557680812911
13,0.13,0.1072922893006575,0.5827854154213987
14,0.14,0.11476389719067544,0.6276150627615064
15,0.15,0.12133891213389121,0.6724447101016139
16,0.16,0.1315002988643156,0.7172743574417215
17,0.17,0.13956963538553496,0.7621040047818292
18,0.18,0.14674237895995218,0.8069336521219366
19,0.19,0.15182307232516437,0.8517632994620442
20,0.2,0.15869695158398087,0.8965929468021518
21,0.21,0.16676628810520025,0.9414225941422594
22,0.22,0.17184698147041244,0.986252241482367
23,0.23,0.17603108188882247,1.0
24,0.24,0.18200836820083682,1.0
25,0.25,0.18977884040645546,1.0
26,0.26,0.19575612671846981,1.0
27,0.27,0.20352659892408848,1.0
28,0.28,0.21069934249850567,1.0
29,0.29,0.2181709503885236,1.0
30,0.3,0.22235505080693366,1.0
31,0.31,0.2319187089061566,1.0
32,0.32,0.23759713090257023,1.0
33,0.33,0.2438732815301853,1.0
34,0.34,0.24865511057979678,1.0
35,0.35000000000000003,0.25642558278541544,1.0
36,0.36,0.2638971906754334,1.0
37,0.37,0.2686790197250448,1.0
38,0.38,0.27585176329946204,1.0
39,0.39,0.2803347280334728,1.0
40,0.4,0.2869097429766886,1.0
41,0.41000000000000003,0.2916915720263001,1.0
42,0.42,0.2976688583383144,1.0
43,0.43,0.303347280334728,1.0
44,0.44,0.3078302450687388,1.0
45,0.45,0.3135086670651524,1.0
46,0.46,0.3206814106395696,1.0
47,0.47000000000000003,0.3302450687387926,1.0
48,0.48,0.33502689778840405,1.0
49,0.49,0.34219964136282127,1.0
50,0.5,0.34997011356843993,1.0
51,0.51,0.3553496712492528,1.0
52,0.52,0.3619246861924686,1.0
53,0.53,0.369994022713688,1.0
54,0.54,0.37656903765690375,1.0
55,0.55,0.3822474596533174,1.0
56,0.56,0.3891213389121339,1.0
57,0.5700000000000001,0.39748953974895396,1.0
58,0.58,0.40436341900777045,1.0
59,0.59,0.40944411237298267,1.0
60,0.6,0.4166168559473999,1.0
61,0.61,0.42647937836222355,1.0
62,0.62,0.4363419007770472,1.0
63,0.63,0.442916915720263,1.0
64,0.64,0.4533771667662881,1.0
65,0.65,0.46592946802151824,1.0
66,0.66,0.47519426180514046,1.0
67,0.67,0.4850567842199641,1.0
68,0.68,0.4916317991631799,1.0
69,0.6900000000000001,0.5002988643156007,1.0
70,0.7000000000000001,0.5086670651524208,1.0
71,0.71,0.5170352659892409,1.0
72,0.72,0.5263000597728631,1.0
73,0.73,0.5337716676628811,1.0
74,0.74,0.5436341900777047,1.0
75,0.75,0.5546921697549313,1.0
76,0.76,0.5648535564853556,1.0
77,0.77,0.5771069934249851,1.0
78,0.78,0.588762701733413,1.0
79,0.79,0.5983263598326359,1.0
80,0.8,0.6075911536162583,1.0
81,0.81,0.6222355050806934,1.0
82,0.8200000000000001,0.6332934847579199,1.0
83,0.8300000000000001,0.6464435146443515,1.0
84,0.84,0.659593544530783,1.0
85,0.85,0.6748356246264196,1.0
86,0.86,0.6864913329348475,1.0
87,0.87,0.7032277346084878,1.0
88,0.88,0.7178720860729229,1.0
89,0.89,0.7349073520621637,1.0
90,0.9,0.752540346682606,1.0
91,0.91,0.7713687985654513,1.0
92,0.92,0.7916915720263,1.0
93,0.93,0.810818888224746,1.0
94,0.9400000000000001,0.8335325762104004,1.0
95,0.9500000000000001,0.8598326359832636,1.0
96,0.96,0.8894202032277346,1.0
97,0.97,0.917513448894202,1.0
98,0.98,0.9459055588762701,1.0
99,0.99,0.9734010759115361,1.0
100,1.0,1.0,1.0
