,fracs,gains,besty
0,0.0,0.0,0.0
1,0.01,0.006904833383368358,0.04503152206544581
2,0.02,0.01591113779645752,0.09006304413089163
3,0.03,0.022215550885619936,0.13509456619633745
4,0.04,0.03002101471029721,0.18012608826178325
5,0.05,0.037826478534974485,0.22515761032722909
6,0.06,0.04353047132993095,0.2701891323926749
7,0.07,0.05193635544881417,0.3152206544581207
8,0.08,0.058540978685079556,0.3602521765235665
9,0.09,0.06724707295106575,0.4052836985890123
10,0.1,0.07445211648153707,0.45031522065445817
11,0.11,0.08195737015911138,0.4953467427199039
12,0.12,0.08946262383668568,0.5403782647853498
13,0.13,0.09936955869108376,0.5854097868507956
14,0.14,0.10807565295706995,0.6304413089162414
15,0.15,0.11558090663464425,0.6754728309816872
16,0.16,0.12488742119483638,0.720504353047133
17,0.17,0.13299309516661664,0.7655358751125789
18,0.18,0.1429000300210147,0.8105673971780246
19,0.19,0.15070549384569198,0.8555989192434704
20,0.2,0.1591113779645752,0.9006304413089163
21,0.21,0.16901831281897328,0.945661963374362
22,0.22,0.17802461723206245,0.9906934854398078
23,0.23,0.18643050135094566,1.0
24,0.24,0.193635544881417,1.0
25,0.25,0.20354247973581507,1.0
26,0.26,0.21134794356049236,1.0
27,0.27,0.22095466826778745,1.0
28,0.28,0.22936055238667066,1.0
29,0.29,0.23806664665265687,1.0
30,0.3,0.2503752626838787,1.0
31,0.31,0.25788051636145304,1.0
32,0.32,0.2665866106274392,1.0
33,0.33,0.2773941759231462,1.0
34,0.34,0.2882017412188532,1.0
35,0.35000000000000003,0.29810867607325126,1.0
36,0.36,0.3086160312218553,1.0
37,0.37,0.3209246472530772,1.0
38,0.38,0.32963074151906335,1.0
39,0.39,0.33713599519663767,1.0
40,0.4,0.3470429300510357,1.0
41,0.41000000000000003,0.35514860402281595,1.0
42,0.42,0.365956169318523,1.0
43,0.43,0.37676373461422996,1.0
44,0.44,0.3848694085860102,1.0
45,0.45,0.39417592314620237,1.0
46,0.46,0.40288201741218854,1.0
47,0.47000000000000003,0.41338937256079256,1.0
48,0.48,0.42119483638546984,1.0
49,0.49,0.4344040828580006,1.0
50,0.5,0.4452116481537076,1.0
51,0.51,0.4545181627138997,1.0
52,0.52,0.46412488742119484,1.0
53,0.53,0.4752326628640048,1.0
54,0.54,0.4848393875712999,1.0
55,0.55,0.49654758330831583,1.0
56,0.56,0.5052536775743021,1.0
57,0.5700000000000001,0.5157610327229061,1.0
58,0.58,0.5259681777244071,1.0
59,0.59,0.5355749024317021,1.0
60,0.6,0.5460822575803063,1.0
61,0.61,0.5565896127289103,1.0
62,0.62,0.5691984389072351,1.0
63,0.63,0.5782047433203242,1.0
64,0.64,0.5899129390573401,1.0
65,0.65,0.6028219753827679,1.0
66,0.66,0.6142299609726809,1.0
67,0.67,0.6244371059741819,1.0
68,0.68,0.6358450915640949,1.0
69,0.6900000000000001,0.6487541278895227,1.0
70,0.7000000000000001,0.6589612728910237,1.0
71,0.71,0.6700690483338337,1.0
72,0.72,0.6814770339237466,1.0
73,0.73,0.6934854398078655,1.0
74,0.74,0.7021915340738517,1.0
75,0.75,0.7145001501050735,1.0
76,0.76,0.7253077154007805,1.0
77,0.77,0.7355148604022816,1.0
78,0.78,0.7481236865806065,1.0
79,0.79,0.7616331432002401,1.0
80,0.8,0.774542179525668,1.0
81,0.81,0.7895526868808166,1.0
82,0.8200000000000001,0.8012608826178325,1.0
83,0.8300000000000001,0.8108676073251276,1.0
84,0.84,0.8222755929150405,1.0
85,0.85,0.8351846292404683,1.0
86,0.86,0.8468928249774842,1.0
87,0.87,0.859801861302912,1.0
88,0.88,0.8718102671870309,1.0
89,0.89,0.8859201441008706,1.0
90,0.9,0.8994296007205044,1.0
91,0.91,0.9105373761633143,1.0
92,0.92,0.9219453617532273,1.0
93,0.93,0.9366556589612729,1.0
94,0.9400000000000001,0.9480636445511859,1.0
95,0.9500000000000001,0.9612728910237166,1.0
96,0.96,0.9729810867607325,1.0
97,0.97,0.9813869708796157,1.0
98,0.98,0.9903932752927049,1.0
99,0.99,0.9954968477934554,1.0
100,1.0,1.0,1.0
