,fracs,gains,besty
0,0.0,0.0,0.0
1,0.01,0.024508320726172466,0.0453857791225416
2,0.02,0.041754916792738274,0.0907715582450832
3,0.03,0.057488653555219364,0.1361573373676248
4,0.04,0.07110438729198185,0.1815431164901664
5,0.05,0.08139183055975795,0.22692889561270804
6,0.06,0.09319213313161875,0.2723146747352496
7,0.07,0.10529500756429652,0.3177004538577913
8,0.08,0.11830559757942512,0.3630862329803328
9,0.09,0.13101361573373677,0.4084720121028744
10,0.1,0.14341906202723148,0.4538577912254161
11,0.11,0.15400907715582451,0.49924357034795763
12,0.12,0.16671709531013615,0.5446293494704992
13,0.13,0.17670196671709532,0.5900151285930408
14,0.14,0.1881996974281392,0.6354009077155826
15,0.15,0.20302571860816945,0.680786686838124
16,0.16,0.21543116490166414,0.7261724659606656
17,0.17,0.2281391830559758,0.7715582450832074
18,0.18,0.23751891074130105,0.8169440242057489
19,0.19,0.24931921331316187,0.8623298033282905
20,0.2,0.259304084720121,0.9077155824508322
21,0.21,0.270196671709531,0.9531013615733737
22,0.22,0.28048411497730713,0.9984871406959153
23,0.23,0.29107413010590016,1.0
24,0.24,0.30317700453857793,1.0
25,0.25,0.3155824508320726,1.0
26,0.26,0.32708018154311647,1.0
27,0.27,0.3382753403933434,1.0
28,0.28,0.3494704992435703,1.0
29,0.29,0.3615733736762481,1.0
30,0.3,0.372768532526475,1.0
31,0.31,0.3854765506807867,1.0
32,0.32,0.39636913767019666,1.0
33,0.33,0.40786686838124053,1.0
34,0.34,0.4193645990922844,1.0
35,0.35000000000000003,0.4317700453857791,1.0
36,0.36,0.4414523449319213,1.0
37,0.37,0.4517397881996974,1.0
38,0.38,0.464750378214826,1.0
39,0.39,0.4741301059001513,1.0
40,0.4,0.48653555219364597,1.0
41,0.41000000000000003,0.4947049924357035,1.0
42,0.42,0.5037821482602118,1.0
43,0.43,0.5131618759455371,1.0
44,0.44,0.5225416036308623,1.0
45,0.45,0.5304084720121028,1.0
46,0.46,0.5394856278366112,1.0
47,0.47000000000000003,0.5485627836611195,1.0
48,0.48,0.557034795763994,1.0
49,0.49,0.5667170953101361,1.0
50,0.5,0.578517397881997,1.0
51,0.51,0.5881996974281392,1.0
52,0.52,0.5993948562783661,1.0
53,0.53,0.6090771558245083,1.0
54,0.54,0.6178517397881997,1.0
55,0.55,0.6251134644478064,1.0
56,0.56,0.6344931921331316,1.0
57,0.5700000000000001,0.6435703479576399,1.0
58,0.58,0.6532526475037822,1.0
59,0.59,0.6599092284417549,1.0
60,0.6,0.6677760968229954,1.0
61,0.61,0.6771558245083207,1.0
62,0.62,0.6853252647503782,1.0
63,0.63,0.6940998487140696,1.0
64,0.64,0.7037821482602118,1.0
65,0.65,0.7122541603630862,1.0
66,0.66,0.7219364599092284,1.0
67,0.67,0.7304084720121029,1.0
68,0.68,0.7385779122541604,1.0
69,0.6900000000000001,0.7479576399394856,1.0
70,0.7000000000000001,0.7573373676248109,1.0
71,0.71,0.7645990922844176,1.0
72,0.72,0.7715582450832073,1.0
73,0.73,0.7830559757942511,1.0
74,0.74,0.794553706505295,1.0
75,0.75,0.8033282904689864,1.0
76,0.76,0.8099848714069592,1.0
77,0.77,0.82178517397882,1.0
78,0.78,0.8296520423600605,1.0
79,0.79,0.8396369137670197,1.0
80,0.8,0.8465960665658093,1.0
81,0.81,0.85446293494705,1.0
82,0.8200000000000001,0.8632375189107413,1.0
83,0.8300000000000001,0.8732223903177004,1.0
84,0.84,0.8816944024205748,1.0
85,0.85,0.8889561270801816,1.0
86,0.86,0.8989409984871407,1.0
87,0.87,0.9052950075642965,1.0
88,0.88,0.9128593040847202,1.0
89,0.89,0.9198184568835098,1.0
90,0.9,0.9258698940998488,1.0
91,0.91,0.9319213313161876,1.0
92,0.92,0.9409984871406959,1.0
93,0.93,0.9473524962178518,1.0
94,0.9400000000000001,0.9540090771558245,1.0
95,0.9500000000000001,0.9594553706505295,1.0
96,0.96,0.967624810892587,1.0
97,0.97,0.9739788199697428,1.0
98,0.98,0.9812405446293495,1.0
99,0.99,0.9897125567322239,1.0
100,1.0,1.0,1.0
